,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-09-20 21:05:00-04:00,4337.25,4340.25,4337.25,4340.25,4,4,17355.0
2021-09-20 21:08:00-04:00,4339.75,4339.75,4339.25,4339.25,9,3,39054.0
2021-09-20 21:09:00-04:00,4341.25,4341.25,4341.25,4341.25,1,1,4341.25
2021-09-20 21:10:00-04:00,4342.25,4342.25,4342.25,4342.25,1,1,4342.25
2021-09-20 21:11:00-04:00,4343.25,4343.25,4343.25,4343.25,1,1,4343.25
2021-09-20 21:15:00-04:00,4344.25,4344.25,4344.25,4344.25,1,1,4344.25
2021-09-20 21:27:00-04:00,4342.5,4342.5,4342.5,4342.5,3,1,13027.5
2021-09-20 21:49:00-04:00,4345.25,4345.25,4345.25,4345.25,1,1,4345.25
2021-09-20 21:57:00-04:00,4341.5,4341.5,4341.25,4341.25,4,3,17365.25
2021-09-20 22:20:00-04:00,4342.75,4342.75,4342.5,4342.5,5,2,21712.75
2021-09-20 22:49:00-04:00,4346.25,4347.25,4346.25,4347.25,2,2,8693.5
2021-09-20 22:58:00-04:00,4348.25,4349.25,4348.25,4349.25,2,2,8697.5
2021-09-20 22:59:00-04:00,4350.25,4350.25,4350.25,4350.25,1,1,4350.25
2021-09-20 23:46:00-04:00,4351.25,4355.25,4351.25,4355.25,5,5,21766.25
2021-09-21 01:11:00-04:00,4356.25,4357.25,4356.25,4357.25,2,2,8713.5
2021-09-21 01:17:00-04:00,4353.0,4353.0,4353.0,4353.0,1,1,4353.0
2021-09-21 01:37:00-04:00,4351.5,4351.5,4351.5,4351.5,3,1,13054.5
2021-09-21 02:11:00-04:00,4354.0,4354.0,4354.0,4354.0,1,1,4354.0
2021-09-21 02:15:00-04:00,4355.0,4356.0,4355.0,4356.0,2,2,8711.0
2021-09-21 02:32:00-04:00,4357.0,4358.0,4357.0,4358.0,2,2,8715.0
2021-09-21 03:01:00-04:00,4358.25,4359.25,4358.25,4359.25,3,3,13076.5
2021-09-21 03:18:00-04:00,4360.0,4360.25,4360.0,4360.25,2,2,8720.25
2021-09-21 03:19:00-04:00,4361.0,4361.25,4361.0,4361.25,2,2,8722.25
2021-09-21 03:20:00-04:00,4362.0,4363.25,4362.0,4363.25,4,4,17450.5
2021-09-21 03:21:00-04:00,4364.0,4364.25,4364.0,4364.25,2,2,8728.25
2021-09-21 03:40:00-04:00,4365.0,4366.25,4365.0,4366.25,4,4,17462.5
2021-09-21 03:41:00-04:00,4367.0,4367.0,4367.0,4367.0,1,1,4367.0
2021-09-21 03:42:00-04:00,4368.0,4368.0,4368.0,4368.0,1,1,4368.0
2021-09-21 03:56:00-04:00,4371.0,4371.0,4371.0,4371.0,1,1,4371.0
2021-09-21 06:26:00-04:00,4368.25,4368.25,4368.25,4368.25,1,1,4368.25
2021-09-21 06:27:00-04:00,4369.25,4369.25,4369.25,4369.25,1,1,4369.25
2021-09-21 07:09:00-04:00,4366.0,4366.0,4366.0,4366.0,8,4,34928.0
2021-09-21 11:11:00-04:00,4333.75,4333.75,4333.5,4333.5,3,2,13000.75
2021-09-21 13:36:00-04:00,4331.0,4331.0,4331.0,4331.0,1,1,4331.0
2021-09-21 13:55:00-04:00,4328.75,4328.75,4328.75,4328.75,1,1,4328.75
