,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-10 18:06:00-04:00,79.84,79.84,79.84,79.84,1,1,79.84
2021-08-10 19:25:00-04:00,79.845,79.845,79.845,79.845,1,1,79.845
2021-08-11 00:10:00-04:00,79.79,79.79,79.79,79.79,1,1,79.79
2021-08-11 03:11:00-04:00,79.77,79.77,79.77,79.77,1,1,79.77
2021-08-11 03:37:00-04:00,79.735,79.735,79.735,79.735,1,1,79.735
2021-08-11 11:14:00-04:00,79.955,79.955,79.955,79.955,1,1,79.955
2021-08-11 11:18:00-04:00,79.925,79.925,79.925,79.925,1,1,79.925
2021-08-11 14:29:00-04:00,79.97,79.97,79.97,79.97,5,2,399.85
